# Age (lower edge), Age (upper edge), Log Gross Income (lower edge), Log Gross Income (upper edge), Probability
75, 85, 8.193205083486871, 8.60078931960734, 0.008243298427766435
75, 85, 8.60078931960734, 9.00837355572781, 0.023791624834023604
75, 85, 9.00837355572781, 9.415957791848278, 0.1235246083772912
75, 85, 9.415957791848278, 9.823542027968749, 0.24314643008193068
75, 85, 9.823542027968749, 10.231126264089218, 0.24057321104011517
75, 85, 10.231126264089218, 10.638710500209687, 0.17715206382057327
75, 85, 10.638710500209687, 11.046294736330156, 0.11361448141943453
75, 85, 11.046294736330156, 11.453878972450624, 0.041608910230550834
75, 85, 11.453878972450624, 11.861463208571093, 0.01897163678381296
75, 85, 11.861463208571093, 12.269047444691562, 0.004689244940727819
