# Log Gross Income (lower edge), Log Gross Income (upper edge), Log Gross Wealth (lower edge), Log Gross Wealth (upper edge), Probability
8.520242229232842, 8.676442446543623, 4.102168381630531, 4.922602057956638, 0.0
8.520242229232842, 8.676442446543623, 4.922602057956638, 5.743035734282744, 0.07465721463435851
8.520242229232842, 8.676442446543623, 5.743035734282744, 6.5634694106088505, 0.0
8.520242229232842, 8.676442446543623, 6.5634694106088505, 7.383903086934957, 0.0
8.520242229232842, 8.676442446543623, 7.383903086934957, 8.204336763261063, 0.2664758744499698
8.520242229232842, 8.676442446543623, 8.204336763261063, 9.024770439587169, 0.23240543950402848
8.520242229232842, 8.676442446543623, 9.024770439587169, 9.845204115913276, 0.20117385035785643
8.520242229232842, 8.676442446543623, 9.845204115913276, 10.665637792239382, 0.02976536777885351
8.520242229232842, 8.676442446543623, 10.665637792239382, 11.486071468565488, 0.00485359277709055
8.520242229232842, 8.676442446543623, 11.486071468565488, 12.306505144891595, 0.0
8.520242229232842, 8.676442446543623, 12.306505144891595, 13.126938821217701, 0.03381779029112926
8.520242229232842, 8.676442446543623, 13.126938821217701, 13.947372497543807, 0.0
8.520242229232842, 8.676442446543623, 13.947372497543807, 14.767806173869914, 0.0
8.520242229232842, 8.676442446543623, 14.767806173869914, 15.58823985019602, 0.0
8.520242229232842, 8.676442446543623, 15.58823985019602, 16.408673526522126, 0.0
8.676442446543623, 8.832642663854402, 0.0, 0.8204336763261063, 0.04712396004622488
8.676442446543623, 8.832642663854402, 0.8204336763261063, 1.6408673526522126, 0.0
8.676442446543623, 8.832642663854402, 1.6408673526522126, 2.461301028978319, 0.0684902832130962
8.676442446543623, 8.832642663854402, 2.461301028978319, 3.2817347053044252, 0.0
8.676442446543623, 8.832642663854402, 3.2817347053044252, 4.102168381630531, 0.0
8.676442446543623, 8.832642663854402, 4.102168381630531, 4.922602057956638, 0.0
8.676442446543623, 8.832642663854402, 4.922602057956638, 5.743035734282744, 0.03316794603247614
8.676442446543623, 8.832642663854402, 5.743035734282744, 6.5634694106088505, 0.005267756419034329
8.676442446543623, 8.832642663854402, 6.5634694106088505, 7.383903086934957, 0.12688273781228793
8.676442446543623, 8.832642663854402, 7.383903086934957, 8.204336763261063, 0.0
8.676442446543623, 8.832642663854402, 8.204336763261063, 9.024770439587169, 0.08850382425105983
8.676442446543623, 8.832642663854402, 9.024770439587169, 9.845204115913276, 0.10599693001842411
8.676442446543623, 8.832642663854402, 9.845204115913276, 10.665637792239382, 0.03037127512402398
8.676442446543623, 8.832642663854402, 10.665637792239382, 11.486071468565488, 0.3044565088179487
8.676442446543623, 8.832642663854402, 11.486071468565488, 12.306505144891595, 0.1297689064603457
8.676442446543623, 8.832642663854402, 12.306505144891595, 13.126938821217701, 0.0599698718050782
8.676442446543623, 8.832642663854402, 13.126938821217701, 13.947372497543807, 0.0
8.676442446543623, 8.832642663854402, 13.947372497543807, 14.767806173869914, 0.0
8.676442446543623, 8.832642663854402, 14.767806173869914, 15.58823985019602, 0.0
8.676442446543623, 8.832642663854402, 15.58823985019602, 16.408673526522126, 0.0
8.832642663854402, 8.988842881165183, 0.0, 0.8204336763261063, 0.0
8.832642663854402, 8.988842881165183, 0.8204336763261063, 1.6408673526522126, 0.0044656062816575345
8.832642663854402, 8.988842881165183, 1.6408673526522126, 2.461301028978319, 0.01885424586506419
8.832642663854402, 8.988842881165183, 2.461301028978319, 3.2817347053044252, 0.02607742575643471
8.832642663854402, 8.988842881165183, 3.2817347053044252, 4.102168381630531, 0.02027521578216264
8.832642663854402, 8.988842881165183, 4.102168381630531, 4.922602057956638, 0.0254042129915411
8.832642663854402, 8.988842881165183, 4.922602057956638, 5.743035734282744, 0.05696157746601834
8.832642663854402, 8.988842881165183, 5.743035734282744, 6.5634694106088505, 0.060442322628268236
8.832642663854402, 8.988842881165183, 6.5634694106088505, 7.383903086934957, 0.07412508386862553
8.832642663854402, 8.988842881165183, 7.383903086934957, 8.204336763261063, 0.12774068379546877
8.832642663854402, 8.988842881165183, 8.204336763261063, 9.024770439587169, 0.06732489645480252
8.832642663854402, 8.988842881165183, 9.024770439587169, 9.845204115913276, 0.16805533637211767
8.832642663854402, 8.988842881165183, 9.845204115913276, 10.665637792239382, 0.21670793728257834
8.832642663854402, 8.988842881165183, 10.665637792239382, 11.486071468565488, 0.07356075628726717
8.832642663854402, 8.988842881165183, 11.486071468565488, 12.306505144891595, 0.048682986698701816
8.832642663854402, 8.988842881165183, 12.306505144891595, 13.126938821217701, 0.00777618484039338
8.832642663854402, 8.988842881165183, 13.126938821217701, 13.947372497543807, 0.0035455276288980544
8.832642663854402, 8.988842881165183, 13.947372497543807, 14.767806173869914, 0.0
8.832642663854402, 8.988842881165183, 14.767806173869914, 15.58823985019602, 0.0
8.832642663854402, 8.988842881165183, 15.58823985019602, 16.408673526522126, 0.0
8.988842881165183, 9.145043098475963, 0.0, 0.8204336763261063, 0.025390560993772748
8.988842881165183, 9.145043098475963, 0.8204336763261063, 1.6408673526522126, 0.005251902447731808
8.988842881165183, 9.145043098475963, 1.6408673526522126, 2.461301028978319, 0.0
8.988842881165183, 9.145043098475963, 2.461301028978319, 3.2817347053044252, 0.024804164656756136
8.988842881165183, 9.145043098475963, 3.2817347053044252, 4.102168381630531, 0.018261687397631107
8.988842881165183, 9.145043098475963, 4.102168381630531, 4.922602057956638, 0.017636548647263516
8.988842881165183, 9.145043098475963, 4.922602057956638, 5.743035734282744, 0.055671016371208436
8.988842881165183, 9.145043098475963, 5.743035734282744, 6.5634694106088505, 0.04966297624423127
8.988842881165183, 9.145043098475963, 6.5634694106088505, 7.383903086934957, 0.08884396136488687
8.988842881165183, 9.145043098475963, 7.383903086934957, 8.204336763261063, 0.1336151593334733
8.988842881165183, 9.145043098475963, 8.204336763261063, 9.024770439587169, 0.15932167327527436
8.988842881165183, 9.145043098475963, 9.024770439587169, 9.845204115913276, 0.1019237723737486
8.988842881165183, 9.145043098475963, 9.845204115913276, 10.665637792239382, 0.12885571969759174
8.988842881165183, 9.145043098475963, 10.665637792239382, 11.486071468565488, 0.08703030589569
8.988842881165183, 9.145043098475963, 11.486071468565488, 12.306505144891595, 0.05484834846640773
8.988842881165183, 9.145043098475963, 12.306505144891595, 13.126938821217701, 0.022046985386596385
8.988842881165183, 9.145043098475963, 13.126938821217701, 13.947372497543807, 0.02606986034494451
8.988842881165183, 9.145043098475963, 13.947372497543807, 14.767806173869914, 0.0
8.988842881165183, 9.145043098475963, 14.767806173869914, 15.58823985019602, 0.0007653571027914151
8.988842881165183, 9.145043098475963, 15.58823985019602, 16.408673526522126, 0.0
9.145043098475963, 9.301243315786742, 0.0, 0.8204336763261063, 0.0
9.145043098475963, 9.301243315786742, 0.8204336763261063, 1.6408673526522126, 0.0
9.145043098475963, 9.301243315786742, 1.6408673526522126, 2.461301028978319, 0.00173531736148678
9.145043098475963, 9.301243315786742, 2.461301028978319, 3.2817347053044252, 0.0
9.145043098475963, 9.301243315786742, 3.2817347053044252, 4.102168381630531, 0.021948134158053734
9.145043098475963, 9.301243315786742, 4.102168381630531, 4.922602057956638, 0.09462431018465702
9.145043098475963, 9.301243315786742, 4.922602057956638, 5.743035734282744, 0.06048218294102787
9.145043098475963, 9.301243315786742, 5.743035734282744, 6.5634694106088505, 0.06983301436474836
9.145043098475963, 9.301243315786742, 6.5634694106088505, 7.383903086934957, 0.09043409847873364
9.145043098475963, 9.301243315786742, 7.383903086934957, 8.204336763261063, 0.0711088418996635
9.145043098475963, 9.301243315786742, 8.204336763261063, 9.024770439587169, 0.12013640331754173
9.145043098475963, 9.301243315786742, 9.024770439587169, 9.845204115913276, 0.09172485615582929
9.145043098475963, 9.301243315786742, 9.845204115913276, 10.665637792239382, 0.1686879708774099
9.145043098475963, 9.301243315786742, 10.665637792239382, 11.486071468565488, 0.11232457560410859
9.145043098475963, 9.301243315786742, 11.486071468565488, 12.306505144891595, 0.07930891595987223
9.145043098475963, 9.301243315786742, 12.306505144891595, 13.126938821217701, 0.016086747881874808
9.145043098475963, 9.301243315786742, 13.126938821217701, 13.947372497543807, 0.0015646308149926658
9.145043098475963, 9.301243315786742, 13.947372497543807, 14.767806173869914, 0.0
9.145043098475963, 9.301243315786742, 14.767806173869914, 15.58823985019602, 0.0
9.145043098475963, 9.301243315786742, 15.58823985019602, 16.408673526522126, 0.0
9.301243315786742, 9.457443533097523, 0.0, 0.8204336763261063, 0.0
9.301243315786742, 9.457443533097523, 0.8204336763261063, 1.6408673526522126, 0.004581449725637617
9.301243315786742, 9.457443533097523, 1.6408673526522126, 2.461301028978319, 0.0
9.301243315786742, 9.457443533097523, 2.461301028978319, 3.2817347053044252, 0.006213192320054835
9.301243315786742, 9.457443533097523, 3.2817347053044252, 4.102168381630531, 0.010491587188503243
9.301243315786742, 9.457443533097523, 4.102168381630531, 4.922602057956638, 0.03356110097734389
9.301243315786742, 9.457443533097523, 4.922602057956638, 5.743035734282744, 0.10146675702566417
9.301243315786742, 9.457443533097523, 5.743035734282744, 6.5634694106088505, 0.042008759232158924
9.301243315786742, 9.457443533097523, 6.5634694106088505, 7.383903086934957, 0.07431165754021146
9.301243315786742, 9.457443533097523, 7.383903086934957, 8.204336763261063, 0.09576592843074706
9.301243315786742, 9.457443533097523, 8.204336763261063, 9.024770439587169, 0.09681506815818099
9.301243315786742, 9.457443533097523, 9.024770439587169, 9.845204115913276, 0.15823885761951317
9.301243315786742, 9.457443533097523, 9.845204115913276, 10.665637792239382, 0.1525969064193321
9.301243315786742, 9.457443533097523, 10.665637792239382, 11.486071468565488, 0.12418516163323734
9.301243315786742, 9.457443533097523, 11.486071468565488, 12.306505144891595, 0.057662211745716896
9.301243315786742, 9.457443533097523, 12.306505144891595, 13.126938821217701, 0.036610957261071934
9.301243315786742, 9.457443533097523, 13.126938821217701, 13.947372497543807, 0.001136256168620281
9.301243315786742, 9.457443533097523, 13.947372497543807, 14.767806173869914, 0.002963578861152557
9.301243315786742, 9.457443533097523, 14.767806173869914, 15.58823985019602, 0.0013905696928538575
9.301243315786742, 9.457443533097523, 15.58823985019602, 16.408673526522126, 0.0
9.457443533097523, 9.613643750408302, 0.0, 0.8204336763261063, 0.00487564523504802
9.457443533097523, 9.613643750408302, 0.8204336763261063, 1.6408673526522126, 0.016509222035221798
9.457443533097523, 9.613643750408302, 1.6408673526522126, 2.461301028978319, 0.0
9.457443533097523, 9.613643750408302, 2.461301028978319, 3.2817347053044252, 0.005391712076531994
9.457443533097523, 9.613643750408302, 3.2817347053044252, 4.102168381630531, 0.014500351124960944
9.457443533097523, 9.613643750408302, 4.102168381630531, 4.922602057956638, 0.0039007970797844496
9.457443533097523, 9.613643750408302, 4.922602057956638, 5.743035734282744, 0.03697110985537601
9.457443533097523, 9.613643750408302, 5.743035734282744, 6.5634694106088505, 0.07587862198760635
9.457443533097523, 9.613643750408302, 6.5634694106088505, 7.383903086934957, 0.06483840279961373
9.457443533097523, 9.613643750408302, 7.383903086934957, 8.204336763261063, 0.10654611429642837
9.457443533097523, 9.613643750408302, 8.204336763261063, 9.024770439587169, 0.17068676847156544
9.457443533097523, 9.613643750408302, 9.024770439587169, 9.845204115913276, 0.17105871961751898
9.457443533097523, 9.613643750408302, 9.845204115913276, 10.665637792239382, 0.13084143003308615
9.457443533097523, 9.613643750408302, 10.665637792239382, 11.486071468565488, 0.09818934886032832
9.457443533097523, 9.613643750408302, 11.486071468565488, 12.306505144891595, 0.057434536249303406
9.457443533097523, 9.613643750408302, 12.306505144891595, 13.126938821217701, 0.031388640956780164
9.457443533097523, 9.613643750408302, 13.126938821217701, 13.947372497543807, 0.010852880848732111
9.457443533097523, 9.613643750408302, 13.947372497543807, 14.767806173869914, 0.00013569847211361859
9.457443533097523, 9.613643750408302, 14.767806173869914, 15.58823985019602, 0.0
9.457443533097523, 9.613643750408302, 15.58823985019602, 16.408673526522126, 0.0
9.613643750408302, 9.769843967719083, 0.0, 0.8204336763261063, 0.003704410492955088
9.613643750408302, 9.769843967719083, 0.8204336763261063, 1.6408673526522126, 0.0018749452817360143
9.613643750408302, 9.769843967719083, 1.6408673526522126, 2.461301028978319, 0.006631837092404087
9.613643750408302, 9.769843967719083, 2.461301028978319, 3.2817347053044252, 0.008425943135130688
9.613643750408302, 9.769843967719083, 3.2817347053044252, 4.102168381630531, 0.010741992748834233
9.613643750408302, 9.769843967719083, 4.102168381630531, 4.922602057956638, 0.013951072471192974
9.613643750408302, 9.769843967719083, 4.922602057956638, 5.743035734282744, 0.03407287793060573
9.613643750408302, 9.769843967719083, 5.743035734282744, 6.5634694106088505, 0.0683497845675858
9.613643750408302, 9.769843967719083, 6.5634694106088505, 7.383903086934957, 0.09768937213222496
9.613643750408302, 9.769843967719083, 7.383903086934957, 8.204336763261063, 0.09978293370411485
9.613643750408302, 9.769843967719083, 8.204336763261063, 9.024770439587169, 0.18729981210660093
9.613643750408302, 9.769843967719083, 9.024770439587169, 9.845204115913276, 0.13492049874482087
9.613643750408302, 9.769843967719083, 9.845204115913276, 10.665637792239382, 0.12765378977198816
9.613643750408302, 9.769843967719083, 10.665637792239382, 11.486071468565488, 0.10186007751782056
9.613643750408302, 9.769843967719083, 11.486071468565488, 12.306505144891595, 0.06637090871225626
9.613643750408302, 9.769843967719083, 12.306505144891595, 13.126938821217701, 0.027666002873944932
9.613643750408302, 9.769843967719083, 13.126938821217701, 13.947372497543807, 0.008152341405149897
9.613643750408302, 9.769843967719083, 13.947372497543807, 14.767806173869914, 0.00025596552132234454
9.613643750408302, 9.769843967719083, 14.767806173869914, 15.58823985019602, 0.0005954337893114112
9.613643750408302, 9.769843967719083, 15.58823985019602, 16.408673526522126, 0.0
9.769843967719083, 9.926044185029863, 0.0, 0.8204336763261063, 0.004970119917287961
9.769843967719083, 9.926044185029863, 0.8204336763261063, 1.6408673526522126, 0.0029541238404639917
9.769843967719083, 9.926044185029863, 1.6408673526522126, 2.461301028978319, 0.005851738382962465
9.769843967719083, 9.926044185029863, 2.461301028978319, 3.2817347053044252, 0.0003542425855492008
9.769843967719083, 9.926044185029863, 3.2817347053044252, 4.102168381630531, 0.006121117454670044
9.769843967719083, 9.926044185029863, 4.102168381630531, 4.922602057956638, 0.015041363111619986
9.769843967719083, 9.926044185029863, 4.922602057956638, 5.743035734282744, 0.05512921233079219
9.769843967719083, 9.926044185029863, 5.743035734282744, 6.5634694106088505, 0.045953658295931434
9.769843967719083, 9.926044185029863, 6.5634694106088505, 7.383903086934957, 0.11244348162468763
9.769843967719083, 9.926044185029863, 7.383903086934957, 8.204336763261063, 0.12039465822728793
9.769843967719083, 9.926044185029863, 8.204336763261063, 9.024770439587169, 0.11423156607490088
9.769843967719083, 9.926044185029863, 9.024770439587169, 9.845204115913276, 0.13023122691108485
9.769843967719083, 9.926044185029863, 9.845204115913276, 10.665637792239382, 0.14970447981585963
9.769843967719083, 9.926044185029863, 10.665637792239382, 11.486071468565488, 0.11991575269860581
9.769843967719083, 9.926044185029863, 11.486071468565488, 12.306505144891595, 0.07196384361798279
9.769843967719083, 9.926044185029863, 12.306505144891595, 13.126938821217701, 0.03288914933324437
9.769843967719083, 9.926044185029863, 13.126938821217701, 13.947372497543807, 0.008611714033166983
9.769843967719083, 9.926044185029863, 13.947372497543807, 14.767806173869914, 0.0030670746120567798
9.769843967719083, 9.926044185029863, 14.767806173869914, 15.58823985019602, 0.0
9.769843967719083, 9.926044185029863, 15.58823985019602, 16.408673526522126, 0.0001714771318452151
9.926044185029863, 10.082244402340642, 0.0, 0.8204336763261063, 0.011801262784439397
9.926044185029863, 10.082244402340642, 0.8204336763261063, 1.6408673526522126, 0.0077647928723831765
9.926044185029863, 10.082244402340642, 1.6408673526522126, 2.461301028978319, 0.007057011570089884
9.926044185029863, 10.082244402340642, 2.461301028978319, 3.2817347053044252, 0.0
9.926044185029863, 10.082244402340642, 3.2817347053044252, 4.102168381630531, 0.0007783163244971162
9.926044185029863, 10.082244402340642, 4.102168381630531, 4.922602057956638, 0.014995979864259285
9.926044185029863, 10.082244402340642, 4.922602057956638, 5.743035734282744, 0.02940076308958733
9.926044185029863, 10.082244402340642, 5.743035734282744, 6.5634694106088505, 0.03961320507117222
9.926044185029863, 10.082244402340642, 6.5634694106088505, 7.383903086934957, 0.11879613402937908
9.926044185029863, 10.082244402340642, 7.383903086934957, 8.204336763261063, 0.0809588578807104
9.926044185029863, 10.082244402340642, 8.204336763261063, 9.024770439587169, 0.12281584791133618
9.926044185029863, 10.082244402340642, 9.024770439587169, 9.845204115913276, 0.16177264895116225
9.926044185029863, 10.082244402340642, 9.845204115913276, 10.665637792239382, 0.153149792734383
9.926044185029863, 10.082244402340642, 10.665637792239382, 11.486071468565488, 0.1353425648821568
9.926044185029863, 10.082244402340642, 11.486071468565488, 12.306505144891595, 0.0742911646361907
9.926044185029863, 10.082244402340642, 12.306505144891595, 13.126938821217701, 0.026219196914598588
9.926044185029863, 10.082244402340642, 13.126938821217701, 13.947372497543807, 0.013681262191472835
9.926044185029863, 10.082244402340642, 13.947372497543807, 14.767806173869914, 0.0015611982921815283
9.926044185029863, 10.082244402340642, 14.767806173869914, 15.58823985019602, 0.0
9.926044185029863, 10.082244402340642, 15.58823985019602, 16.408673526522126, 0.0
10.082244402340642, 10.238444619651423, 0.0, 0.8204336763261063, 0.002216558593584177
10.082244402340642, 10.238444619651423, 0.8204336763261063, 1.6408673526522126, 0.0
10.082244402340642, 10.238444619651423, 1.6408673526522126, 2.461301028978319, 0.005658103697042726
10.082244402340642, 10.238444619651423, 2.461301028978319, 3.2817347053044252, 0.0016752260134706158
10.082244402340642, 10.238444619651423, 3.2817347053044252, 4.102168381630531, 0.0021054544745700574
10.082244402340642, 10.238444619651423, 4.102168381630531, 4.922602057956638, 0.004347635972613999
10.082244402340642, 10.238444619651423, 4.922602057956638, 5.743035734282744, 0.028757800270804785
10.082244402340642, 10.238444619651423, 5.743035734282744, 6.5634694106088505, 0.03665665641027442
10.082244402340642, 10.238444619651423, 6.5634694106088505, 7.383903086934957, 0.07798128050864109
10.082244402340642, 10.238444619651423, 7.383903086934957, 8.204336763261063, 0.13479810572361292
10.082244402340642, 10.238444619651423, 8.204336763261063, 9.024770439587169, 0.10839069928012798
10.082244402340642, 10.238444619651423, 9.024770439587169, 9.845204115913276, 0.17683425727359836
10.082244402340642, 10.238444619651423, 9.845204115913276, 10.665637792239382, 0.12751386661642633
10.082244402340642, 10.238444619651423, 10.665637792239382, 11.486071468565488, 0.13531343398169351
10.082244402340642, 10.238444619651423, 11.486071468565488, 12.306505144891595, 0.11237521824425765
10.082244402340642, 10.238444619651423, 12.306505144891595, 13.126938821217701, 0.03306776529652134
10.082244402340642, 10.238444619651423, 13.126938821217701, 13.947372497543807, 0.010423017385083408
10.082244402340642, 10.238444619651423, 13.947372497543807, 14.767806173869914, 0.0018849202576766168
10.082244402340642, 10.238444619651423, 14.767806173869914, 15.58823985019602, 0.0
10.082244402340642, 10.238444619651423, 15.58823985019602, 16.408673526522126, 0.0
10.238444619651423, 10.394644836962202, 0.0, 0.8204336763261063, 0.0
10.238444619651423, 10.394644836962202, 0.8204336763261063, 1.6408673526522126, 0.0
10.238444619651423, 10.394644836962202, 1.6408673526522126, 2.461301028978319, 0.006369362594122488
10.238444619651423, 10.394644836962202, 2.461301028978319, 3.2817347053044252, 0.0
10.238444619651423, 10.394644836962202, 3.2817347053044252, 4.102168381630531, 0.013342637569263899
10.238444619651423, 10.394644836962202, 4.102168381630531, 4.922602057956638, 0.003035816865223765
10.238444619651423, 10.394644836962202, 4.922602057956638, 5.743035734282744, 0.006802522426365137
10.238444619651423, 10.394644836962202, 5.743035734282744, 6.5634694106088505, 0.0426099985523593
10.238444619651423, 10.394644836962202, 6.5634694106088505, 7.383903086934957, 0.04324407996416247
10.238444619651423, 10.394644836962202, 7.383903086934957, 8.204336763261063, 0.0800145771473074
10.238444619651423, 10.394644836962202, 8.204336763261063, 9.024770439587169, 0.12473368235189781
10.238444619651423, 10.394644836962202, 9.024770439587169, 9.845204115913276, 0.1647007563414607
10.238444619651423, 10.394644836962202, 9.845204115913276, 10.665637792239382, 0.13337728631564183
10.238444619651423, 10.394644836962202, 10.665637792239382, 11.486071468565488, 0.15982055312586593
10.238444619651423, 10.394644836962202, 11.486071468565488, 12.306505144891595, 0.12369736708173566
10.238444619651423, 10.394644836962202, 12.306505144891595, 13.126938821217701, 0.07246974794799312
10.238444619651423, 10.394644836962202, 13.126938821217701, 13.947372497543807, 0.024037697599282776
10.238444619651423, 10.394644836962202, 13.947372497543807, 14.767806173869914, 0.0014958196061498473
10.238444619651423, 10.394644836962202, 14.767806173869914, 15.58823985019602, 0.00024809451116778044
10.238444619651423, 10.394644836962202, 15.58823985019602, 16.408673526522126, 0.0
10.394644836962202, 10.550845054272983, 0.0, 0.8204336763261063, 0.0
10.394644836962202, 10.550845054272983, 0.8204336763261063, 1.6408673526522126, 0.0
10.394644836962202, 10.550845054272983, 1.6408673526522126, 2.461301028978319, 0.0
10.394644836962202, 10.550845054272983, 2.461301028978319, 3.2817347053044252, 0.0017064536613695053
10.394644836962202, 10.550845054272983, 3.2817347053044252, 4.102168381630531, 0.0
10.394644836962202, 10.550845054272983, 4.102168381630531, 4.922602057956638, 0.002043421809775028
10.394644836962202, 10.550845054272983, 4.922602057956638, 5.743035734282744, 0.019969375428711335
10.394644836962202, 10.550845054272983, 5.743035734282744, 6.5634694106088505, 0.026281722013336742
10.394644836962202, 10.550845054272983, 6.5634694106088505, 7.383903086934957, 0.05483682383216598
10.394644836962202, 10.550845054272983, 7.383903086934957, 8.204336763261063, 0.08935637754100263
10.394644836962202, 10.550845054272983, 8.204336763261063, 9.024770439587169, 0.10187291118239557
10.394644836962202, 10.550845054272983, 9.024770439587169, 9.845204115913276, 0.12932658510827497
10.394644836962202, 10.550845054272983, 9.845204115913276, 10.665637792239382, 0.21019720495317806
10.394644836962202, 10.550845054272983, 10.665637792239382, 11.486071468565488, 0.1654636266325665
10.394644836962202, 10.550845054272983, 11.486071468565488, 12.306505144891595, 0.10549236529652341
10.394644836962202, 10.550845054272983, 12.306505144891595, 13.126938821217701, 0.07054201420985691
10.394644836962202, 10.550845054272983, 13.126938821217701, 13.947372497543807, 0.018319470267229257
10.394644836962202, 10.550845054272983, 13.947372497543807, 14.767806173869914, 0.0035802798142895273
10.394644836962202, 10.550845054272983, 14.767806173869914, 15.58823985019602, 0.00021850244557710118
10.394644836962202, 10.550845054272983, 15.58823985019602, 16.408673526522126, 0.0007928658037473672
10.550845054272983, 10.707045271583763, 0.0, 0.8204336763261063, 0.01139431424704543
10.550845054272983, 10.707045271583763, 0.8204336763261063, 1.6408673526522126, 0.0
10.550845054272983, 10.707045271583763, 1.6408673526522126, 2.461301028978319, 0.0
10.550845054272983, 10.707045271583763, 2.461301028978319, 3.2817347053044252, 0.0010952976808721046
10.550845054272983, 10.707045271583763, 3.2817347053044252, 4.102168381630531, 0.0010220201933391227
10.550845054272983, 10.707045271583763, 4.102168381630531, 4.922602057956638, 0.002111308684844413
10.550845054272983, 10.707045271583763, 4.922602057956638, 5.743035734282744, 0.011843622527294036
10.550845054272983, 10.707045271583763, 5.743035734282744, 6.5634694106088505, 0.021800846950942795
10.550845054272983, 10.707045271583763, 6.5634694106088505, 7.383903086934957, 0.02880724415760215
10.550845054272983, 10.707045271583763, 7.383903086934957, 8.204336763261063, 0.05094705245331573
10.550845054272983, 10.707045271583763, 8.204336763261063, 9.024770439587169, 0.12799911257908522
10.550845054272983, 10.707045271583763, 9.024770439587169, 9.845204115913276, 0.17638188677221936
10.550845054272983, 10.707045271583763, 9.845204115913276, 10.665637792239382, 0.17545103140091833
10.550845054272983, 10.707045271583763, 10.665637792239382, 11.486071468565488, 0.16237286789112151
10.550845054272983, 10.707045271583763, 11.486071468565488, 12.306505144891595, 0.12396616217132739
10.550845054272983, 10.707045271583763, 12.306505144891595, 13.126938821217701, 0.08101201157195714
10.550845054272983, 10.707045271583763, 13.126938821217701, 13.947372497543807, 0.02106461426062637
10.550845054272983, 10.707045271583763, 13.947372497543807, 14.767806173869914, 0.002587453067384632
10.550845054272983, 10.707045271583763, 14.767806173869914, 15.58823985019602, 0.0001431533901043567
10.550845054272983, 10.707045271583763, 15.58823985019602, 16.408673526522126, 0.0
10.707045271583763, 10.863245488894542, 0.0, 0.8204336763261063, 0.0
10.707045271583763, 10.863245488894542, 0.8204336763261063, 1.6408673526522126, 0.0
10.707045271583763, 10.863245488894542, 1.6408673526522126, 2.461301028978319, 0.0
10.707045271583763, 10.863245488894542, 2.461301028978319, 3.2817347053044252, 0.0
10.707045271583763, 10.863245488894542, 3.2817347053044252, 4.102168381630531, 0.0
10.707045271583763, 10.863245488894542, 4.102168381630531, 4.922602057956638, 0.001865656608524315
10.707045271583763, 10.863245488894542, 4.922602057956638, 5.743035734282744, 0.0008147957971484966
10.707045271583763, 10.863245488894542, 5.743035734282744, 6.5634694106088505, 0.025392136127892463
10.707045271583763, 10.863245488894542, 6.5634694106088505, 7.383903086934957, 0.03754390584775024
10.707045271583763, 10.863245488894542, 7.383903086934957, 8.204336763261063, 0.03561013593002283
10.707045271583763, 10.863245488894542, 8.204336763261063, 9.024770439587169, 0.12288516992509033
10.707045271583763, 10.863245488894542, 9.024770439587169, 9.845204115913276, 0.16804222543663253
10.707045271583763, 10.863245488894542, 9.845204115913276, 10.665637792239382, 0.16946992520826948
10.707045271583763, 10.863245488894542, 10.665637792239382, 11.486071468565488, 0.1799147719302244
