# Log Gross Income (lower edge), Log Gross Income (upper edge), Log Liq Wealth (lower edge), Log Liq Wealth (upper edge), Probability
8.832642663854402, 8.988842881165183, 3.2817347053044252, 4.102168381630531, 0.02607742575643471
8.832642663854402, 8.988842881165183, 4.102168381630531, 4.922602057956638, 0.02027521578216264
8.832642663854402, 8.988842881165183, 4.922602057956638, 5.743035734282744, 0.0254042129915411
8.832642663854402, 8.988842881165183, 5.743035734282744, 6.5634694106088505, 0.05696157746601834
8.832642663854402, 8.988842881165183, 6.5634694106088505, 7.383903086934957, 0.08895311695279125
8.832642663854402, 8.988842881165183, 7.383903086934957, 8.204336763261063, 0.05603042440483849
8.832642663854402, 8.988842881165183, 8.204336763261063, 9.024770439587169, 0.13407925826951161
8.832642663854402, 8.988842881165183, 9.024770439587169, 9.845204115913276, 0.08348303152518584
8.832642663854402, 8.988842881165183, 9.845204115913276, 10.665637792239382, 0.19161156559610884
8.832642663854402, 8.988842881165183, 10.665637792239382, 11.486071468565488, 0.20969837204342492
8.832642663854402, 8.988842881165183, 11.486071468565488, 12.306505144891595, 0.05517732113703013
8.832642663854402, 8.988842881165183, 12.306505144891595, 13.126938821217701, 0.021247585796171913
8.832642663854402, 8.988842881165183, 13.126938821217701, 13.947372497543807, 0.005466938799356277
8.832642663854402, 8.988842881165183, 13.947372497543807, 14.767806173869914, 0.002214101332702195
8.832642663854402, 8.988842881165183, 14.767806173869914, 15.58823985019602, 0.0
8.832642663854402, 8.988842881165183, 15.58823985019602, 16.408673526522126, 0.0
8.988842881165183, 9.145043098475963, 0.0, 0.8204336763261063, 0.025390560993772748
8.988842881165183, 9.145043098475963, 0.8204336763261063, 1.6408673526522126, 0.0
8.988842881165183, 9.145043098475963, 1.6408673526522126, 2.461301028978319, 0.005251902447731808
8.988842881165183, 9.145043098475963, 2.461301028978319, 3.2817347053044252, 0.001223024881080665
8.988842881165183, 9.145043098475963, 3.2817347053044252, 4.102168381630531, 0.02358113977567547
8.988842881165183, 9.145043098475963, 4.102168381630531, 4.922602057956638, 0.018261687397631107
8.988842881165183, 9.145043098475963, 4.922602057956638, 5.743035734282744, 0.02270859316649889
8.988842881165183, 9.145043098475963, 5.743035734282744, 6.5634694106088505, 0.06230051323119565
8.988842881165183, 9.145043098475963, 6.5634694106088505, 7.383903086934957, 0.06850044129078063
8.988842881165183, 9.145043098475963, 7.383903086934957, 8.204336763261063, 0.08122010850590679
8.988842881165183, 9.145043098475963, 8.204336763261063, 9.024770439587169, 0.15691815038072462
8.988842881165183, 9.145043098475963, 9.024770439587169, 9.845204115913276, 0.13291051446256094
8.988842881165183, 9.145043098475963, 9.845204115913276, 10.665637792239382, 0.10795124118290529
8.988842881165183, 9.145043098475963, 10.665637792239382, 11.486071468565488, 0.13115847696104327
8.988842881165183, 9.145043098475963, 11.486071468565488, 12.306505144891595, 0.07468303432851929
8.988842881165183, 9.145043098475963, 12.306505144891595, 13.126938821217701, 0.057830807873372726
8.988842881165183, 9.145043098475963, 13.126938821217701, 13.947372497543807, 0.02664754891490444
8.988842881165183, 9.145043098475963, 13.947372497543807, 14.767806173869914, 0.0026968971029041108
8.988842881165183, 9.145043098475963, 14.767806173869914, 15.58823985019602, 0.0007653571027914151
8.988842881165183, 9.145043098475963, 15.58823985019602, 16.408673526522126, 0.0
9.145043098475963, 9.301243315786742, 0.0, 0.8204336763261063, 0.0
9.145043098475963, 9.301243315786742, 0.8204336763261063, 1.6408673526522126, 0.0
9.145043098475963, 9.301243315786742, 1.6408673526522126, 2.461301028978319, 0.0
9.145043098475963, 9.301243315786742, 2.461301028978319, 3.2817347053044252, 0.00173531736148678
9.145043098475963, 9.301243315786742, 3.2817347053044252, 4.102168381630531, 0.0
9.145043098475963, 9.301243315786742, 4.102168381630531, 4.922602057956638, 0.021948134158053734
9.145043098475963, 9.301243315786742, 4.922602057956638, 5.743035734282744, 0.1077459902801905
9.145043098475963, 9.301243315786742, 5.743035734282744, 6.5634694106088505, 0.05521214754281005
9.145043098475963, 9.301243315786742, 6.5634694106088505, 7.383903086934957, 0.09381541277250154
9.145043098475963, 9.301243315786742, 7.383903086934957, 8.204336763261063, 0.07893104753996988
9.145043098475963, 9.301243315786742, 8.204336763261063, 9.024770439587169, 0.06587957136019995
9.145043098475963, 9.301243315786742, 9.024770439587169, 9.845204115913276, 0.12618506218047895
9.145043098475963, 9.301243315786742, 9.845204115913276, 10.665637792239382, 0.13409736521532292
9.145043098475963, 9.301243315786742, 10.665637792239382, 11.486071468565488, 0.13771922510409926
9.145043098475963, 9.301243315786742, 11.486071468565488, 12.306505144891595, 0.1147154251967686
9.145043098475963, 9.301243315786742, 12.306505144891595, 13.126938821217701, 0.05743448785456418
9.145043098475963, 9.301243315786742, 13.126938821217701, 13.947372497543807, 0.004412267805775221
9.145043098475963, 9.301243315786742, 13.947372497543807, 14.767806173869914, 0.00016854562777851497
9.145043098475963, 9.301243315786742, 14.767806173869914, 15.58823985019602, 0.0
9.145043098475963, 9.301243315786742, 15.58823985019602, 16.408673526522126, 0.0
9.301243315786742, 9.457443533097523, 0.0, 0.8204336763261063, 0.0
9.301243315786742, 9.457443533097523, 0.8204336763261063, 1.6408673526522126, 0.0
9.301243315786742, 9.457443533097523, 1.6408673526522126, 2.461301028978319, 0.0045814497256376156
9.301243315786742, 9.457443533097523, 2.461301028978319, 3.2817347053044252, 0.0
9.301243315786742, 9.457443533097523, 3.2817347053044252, 4.102168381630531, 0.013043632624890366
9.301243315786742, 9.457443533097523, 4.102168381630531, 4.922602057956638, 0.003661146883667706
9.301243315786742, 9.457443533097523, 4.922602057956638, 5.743035734282744, 0.04854440713326511
9.301243315786742, 9.457443533097523, 5.743035734282744, 6.5634694106088505, 0.0892634720944648
9.301243315786742, 9.457443533097523, 6.5634694106088505, 7.383903086934957, 0.0567197919829368
9.301243315786742, 9.457443533097523, 7.383903086934957, 8.204336763261063, 0.06702577619766957
9.301243315786742, 9.457443533097523, 8.204336763261063, 9.024770439587169, 0.08849084546564617
9.301243315786742, 9.457443533097523, 9.024770439587169, 9.845204115913276, 0.11283632591510563
9.301243315786742, 9.457443533097523, 9.845204115913276, 10.665637792239382, 0.18681501111318333
9.301243315786742, 9.457443533097523, 10.665637792239382, 11.486071468565488, 0.15860884055020444
9.301243315786742, 9.457443533097523, 11.486071468565488, 12.306505144891595, 0.10179332450248689
9.301243315786742, 9.457443533097523, 12.306505144891595, 13.126938821217701, 0.05027866668891551
9.301243315786742, 9.457443533097523, 13.126938821217701, 13.947372497543807, 0.013983160567919553
9.301243315786742, 9.457443533097523, 13.947372497543807, 14.767806173869914, 0.002963578861152556
9.301243315786742, 9.457443533097523, 14.767806173869914, 15.58823985019602, 0.0013905696928538569
9.301243315786742, 9.457443533097523, 15.58823985019602, 16.408673526522126, 0.0
9.457443533097523, 9.613643750408302, 0.0, 0.8204336763261063, 0.00487564523504802
9.457443533097523, 9.613643750408302, 0.8204336763261063, 1.6408673526522126, 0.0
9.457443533097523, 9.613643750408302, 1.6408673526522126, 2.461301028978319, 0.016509222035221798
9.457443533097523, 9.613643750408302, 2.461301028978319, 3.2817347053044252, 0.0
9.457443533097523, 9.613643750408302, 3.2817347053044252, 4.102168381630531, 0.006670894368137976
9.457443533097523, 9.613643750408302, 4.102168381630531, 4.922602057956638, 0.014500351124960944
9.457443533097523, 9.613643750408302, 4.922602057956638, 5.743035734282744, 0.014854015350010505
9.457443533097523, 9.613643750408302, 5.743035734282744, 6.5634694106088505, 0.038500889974635924
9.457443533097523, 9.613643750408302, 6.5634694106088505, 7.383903086934957, 0.08283064041189915
9.457443533097523, 9.613643750408302, 7.383903086934957, 8.204336763261063, 0.05588211274652349
9.457443533097523, 9.613643750408302, 8.204336763261063, 9.024770439587169, 0.14626527257933253
9.457443533097523, 9.613643750408302, 9.024770439587169, 9.845204115913276, 0.17064494275773065
9.457443533097523, 9.613643750408302, 9.845204115913276, 10.665637792239382, 0.1579768648427941
9.457443533097523, 9.613643750408302, 10.665637792239382, 11.486071468565488, 0.12882941964349645
9.457443533097523, 9.613643750408302, 11.486071468565488, 12.306505144891595, 0.08698655323697103
9.457443533097523, 9.613643750408302, 12.306505144891595, 13.126938821217701, 0.05933358232542695
9.457443533097523, 9.613643750408302, 13.126938821217701, 13.947372497543807, 0.011418097299901913
9.457443533097523, 9.613643750408302, 13.947372497543807, 14.767806173869914, 0.003921496067908468
9.457443533097523, 9.613643750408302, 14.767806173869914, 15.58823985019602, 0.0
9.457443533097523, 9.613643750408302, 15.58823985019602, 16.408673526522126, 0.0
9.613643750408302, 9.769843967719083, 0.0, 0.8204336763261063, 0.0
9.613643750408302, 9.769843967719083, 0.8204336763261063, 1.6408673526522126, 0.003704410492955089
9.613643750408302, 9.769843967719083, 1.6408673526522126, 2.461301028978319, 0.0018749452817360148
9.613643750408302, 9.769843967719083, 2.461301028978319, 3.2817347053044252, 0.0066318370924040885
9.613643750408302, 9.769843967719083, 3.2817347053044252, 4.102168381630531, 0.009200247026278831
9.613643750408302, 9.769843967719083, 4.102168381630531, 4.922602057956638, 0.014744670135719402
9.613643750408302, 9.769843967719083, 4.922602057956638, 5.743035734282744, 0.016450010770230693
9.613643750408302, 9.769843967719083, 5.743035734282744, 6.5634694106088505, 0.04706018068159656
9.613643750408302, 9.769843967719083, 6.5634694106088505, 7.383903086934957, 0.0717189840107001
9.613643750408302, 9.769843967719083, 7.383903086934957, 8.204336763261063, 0.10405104221207358
9.613643750408302, 9.769843967719083, 8.204336763261063, 9.024770439587169, 0.11097895644701135
9.613643750408302, 9.769843967719083, 9.024770439587169, 9.845204115913276, 0.16769608605188907
9.613643750408302, 9.769843967719083, 9.845204115913276, 10.665637792239382, 0.1544153518227264
9.613643750408302, 9.769843967719083, 10.665637792239382, 11.486071468565488, 0.12058184740832925
9.613643750408302, 9.769843967719083, 11.486071468565488, 12.306505144891595, 0.09928616661606485
9.613643750408302, 9.769843967719083, 12.306505144891595, 13.126938821217701, 0.05177864423187107
9.613643750408302, 9.769843967719083, 13.126938821217701, 13.947372497543807, 0.017331827338992464
9.613643750408302, 9.769843967719083, 13.947372497543807, 14.767806173869914, 0.0018993585901098493
9.613643750408302, 9.769843967719083, 14.767806173869914, 15.58823985019602, 0.0005954337893114113
9.613643750408302, 9.769843967719083, 15.58823985019602, 16.408673526522126, 0.0
9.769843967719083, 9.926044185029863, 0.0, 0.8204336763261063, 0.0023184185098850765
9.769843967719083, 9.926044185029863, 0.8204336763261063, 1.6408673526522126, 0.002651701407402883
9.769843967719083, 9.926044185029863, 1.6408673526522126, 2.461301028978319, 0.004678706127201611
9.769843967719083, 9.926044185029863, 2.461301028978319, 3.2817347053044252, 0.0058517383829624625
9.769843967719083, 9.926044185029863, 3.2817347053044252, 4.102168381630531, 0.0003542425855492007
9.769843967719083, 9.926044185029863, 4.102168381630531, 4.922602057956638, 0.006121117454670043
9.769843967719083, 9.926044185029863, 4.922602057956638, 5.743035734282744, 0.018122490173484006
9.769843967719083, 9.926044185029863, 5.743035734282744, 6.5634694106088505, 0.06412118856113684
9.769843967719083, 9.926044185029863, 6.5634694106088505, 7.383903086934957, 0.07483780710994725
9.769843967719083, 9.926044185029863, 7.383903086934957, 8.204336763261063, 0.11775414160999352
9.769843967719083, 9.926044185029863, 8.204336763261063, 9.024770439587169, 0.10321034751959733
9.769843967719083, 9.926044185029863, 9.024770439587169, 9.845204115913276, 0.122894782753248
9.769843967719083, 9.926044185029863, 9.845204115913276, 10.665637792239382, 0.13526708929675627
9.769843967719083, 9.926044185029863, 10.665637792239382, 11.486071468565488, 0.13594345468699362
9.769843967719083, 9.926044185029863, 11.486071468565488, 12.306505144891595, 0.12382043512647149
9.769843967719083, 9.926044185029863, 12.306505144891595, 13.126938821217701, 0.057464437738948396
9.769843967719083, 9.926044185029863, 13.126938821217701, 13.947372497543807, 0.01728322563219036
9.769843967719083, 9.926044185029863, 13.947372497543807, 14.767806173869914, 0.00713319819171619
9.769843967719083, 9.926044185029863, 14.767806173869914, 15.58823985019602, 0.0
9.769843967719083, 9.926044185029863, 15.58823985019602, 16.408673526522126, 0.00017147713184521501
9.926044185029863, 10.082244402340642, 0.0, 0.8204336763261063, 0.009491465819980994
9.926044185029863, 10.082244402340642, 0.8204336763261063, 1.6408673526522126, 0.0023097969644584053
9.926044185029863, 10.082244402340642, 1.6408673526522126, 2.461301028978319, 0.007764792872383178
9.926044185029863, 10.082244402340642, 2.461301028978319, 3.2817347053044252, 0.007057011570089885
9.926044185029863, 10.082244402340642, 3.2817347053044252, 4.102168381630531, 0.00013809452280838516
9.926044185029863, 10.082244402340642, 4.102168381630531, 4.922602057956638, 0.0007783163244971163
9.926044185029863, 10.082244402340642, 4.922602057956638, 5.743035734282744, 0.019276285231356056
9.926044185029863, 10.082244402340642, 5.743035734282744, 6.5634694106088505, 0.03191300512138345
9.926044185029863, 10.082244402340642, 6.5634694106088505, 7.383903086934957, 0.06197757931794429
9.926044185029863, 10.082244402340642, 7.383903086934957, 8.204336763261063, 0.11707068088378962
9.926044185029863, 10.082244402340642, 8.204336763261063, 9.024770439587169, 0.08796254934572123
9.926044185029863, 10.082244402340642, 9.024770439587169, 9.845204115913276, 0.13366267456859596
9.926044185029863, 10.082244402340642, 9.845204115913276, 10.665637792239382, 0.15582744480578622
9.926044185029863, 10.082244402340642, 10.665637792239382, 11.486071468565488, 0.17078437478012878
9.926044185029863, 10.082244402340642, 11.486071468565488, 12.306505144891595, 0.11289836292489393
9.926044185029863, 10.082244402340642, 12.306505144891595, 13.126938821217701, 0.05859302622753816
9.926044185029863, 10.082244402340642, 13.126938821217701, 13.947372497543807, 0.01933262978205304
9.926044185029863, 10.082244402340642, 13.947372497543807, 14.767806173869914, 0.003161908936591228
9.926044185029863, 10.082244402340642, 14.767806173869914, 15.58823985019602, 0.0
9.926044185029863, 10.082244402340642, 15.58823985019602, 16.408673526522126, 0.0
10.082244402340642, 10.238444619651423, 0.0, 0.8204336763261063, 0.0
10.082244402340642, 10.238444619651423, 0.8204336763261063, 1.6408673526522126, 0.0022165585935841766
10.082244402340642, 10.238444619651423, 1.6408673526522126, 2.461301028978319, 0.0
10.082244402340642, 10.238444619651423, 2.461301028978319, 3.2817347053044252, 0.005658103697042724
10.082244402340642, 10.238444619651423, 3.2817347053044252, 4.102168381630531, 0.0037806804880406723
10.082244402340642, 10.238444619651423, 4.102168381630531, 4.922602057956638, 0.0
10.082244402340642, 10.238444619651423, 4.922602057956638, 5.743035734282744, 0.007597448646937998
10.082244402340642, 10.238444619651423, 5.743035734282744, 6.5634694106088505, 0.028944557163279847
10.082244402340642, 10.238444619651423, 6.5634694106088505, 7.383903086934957, 0.05143243735273417
10.082244402340642, 10.238444619651423, 7.383903086934957, 8.204336763261063, 0.08929359787812435
10.082244402340642, 10.238444619651423, 8.204336763261063, 9.024770439587169, 0.12211403762909354
10.082244402340642, 10.238444619651423, 9.024770439587169, 9.845204115913276, 0.12247684423273655
10.082244402340642, 10.238444619651423, 9.845204115913276, 10.665637792239382, 0.17827830750557663
10.082244402340642, 10.238444619651423, 10.665637792239382, 11.486071468565488, 0.14248649086470477
10.082244402340642, 10.238444619651423, 11.486071468565488, 12.306505144891595, 0.14198041479826556
10.082244402340642, 10.238444619651423, 12.306505144891595, 13.126938821217701, 0.08047382778960153
10.082244402340642, 10.238444619651423, 13.126938821217701, 13.947372497543807, 0.02056781107110535
10.082244402340642, 10.238444619651423, 13.947372497543807, 14.767806173869914, 0.0023821762185935558
10.082244402340642, 10.238444619651423, 14.767806173869914, 15.58823985019602, 0.000316706070578431
10.082244402340642, 10.238444619651423, 15.58823985019602, 16.408673526522126, 0.0
10.238444619651423, 10.394644836962202, 0.0, 0.8204336763261063, 0.0
10.238444619651423, 10.394644836962202, 0.8204336763261063, 1.6408673526522126, 0.0
10.238444619651423, 10.394644836962202, 1.6408673526522126, 2.461301028978319, 0.0
10.238444619651423, 10.394644836962202, 2.461301028978319, 3.2817347053044252, 0.006369362594122488
10.238444619651423, 10.394644836962202, 3.2817347053044252, 4.102168381630531, 0.0068763493086150314
10.238444619651423, 10.394644836962202, 4.102168381630531, 4.922602057956638, 0.013156474775518727
10.238444619651423, 10.394644836962202, 4.922602057956638, 5.743035734282744, 0.005268901034015987
10.238444619651423, 10.394644836962202, 5.743035734282744, 6.5634694106088505, 0.007523806378373853
10.238444619651423, 10.394644836962202, 6.5634694106088505, 7.383903086934957, 0.046897865580914945
10.238444619651423, 10.394644836962202, 7.383903086934957, 8.204336763261063, 0.052196620408458766
10.238444619651423, 10.394644836962202, 8.204336763261063, 9.024770439587169, 0.10995386278236718
10.238444619651423, 10.394644836962202, 9.024770439587169, 9.845204115913276, 0.12798617688122738
10.238444619651423, 10.394644836962202, 9.845204115913276, 10.665637792239382, 0.14860043760590408
10.238444619651423, 10.394644836962202, 10.665637792239382, 11.486071468565488, 0.1628881593443269
10.238444619651423, 10.394644836962202, 11.486071468565488, 12.306505144891595, 0.14224841111589992
10.238444619651423, 10.394644836962202, 12.306505144891595, 13.126938821217701, 0.1219295929395216
10.238444619651423, 10.394644836962202, 13.126938821217701, 13.947372497543807, 0.041833412582944485
10.238444619651423, 10.394644836962202, 13.947372497543807, 14.767806173869914, 0.0055426167221366935
10.238444619651423, 10.394644836962202, 14.767806173869914, 15.58823985019602, 0.0007279499456518766
10.238444619651423, 10.394644836962202, 15.58823985019602, 16.408673526522126, 0.0
10.394644836962202, 10.550845054272983, 0.0, 0.8204336763261063, 0.0
10.394644836962202, 10.550845054272983, 0.8204336763261063, 1.6408673526522126, 0.0
10.394644836962202, 10.550845054272983, 1.6408673526522126, 2.461301028978319, 0.0
10.394644836962202, 10.550845054272983, 2.461301028978319, 3.2817347053044252, 0.0
10.394644836962202, 10.550845054272983, 3.2817347053044252, 4.102168381630531, 0.002767759316907769
10.394644836962202, 10.550845054272983, 4.102168381630531, 4.922602057956638, 0.0020434218097750275
10.394644836962202, 10.550845054272983, 4.922602057956638, 5.743035734282744, 0.0054116049604290015
10.394644836962202, 10.550845054272983, 5.743035734282744, 6.5634694106088505, 0.018710421962737565
10.394644836962202, 10.550845054272983, 6.5634694106088505, 7.383903086934957, 0.044436928005666426
10.394644836962202, 10.550845054272983, 7.383903086934957, 8.204336763261063, 0.07983574614429434
10.394644836962202, 10.550845054272983, 8.204336763261063, 9.024770439587169, 0.06267270054291646
10.394644836962202, 10.550845054272983, 9.024770439587169, 9.845204115913276, 0.11745205889442296
10.394644836962202, 10.550845054272983, 9.845204115913276, 10.665637792239382, 0.15865541592466245
10.394644836962202, 10.550845054272983, 10.665637792239382, 11.486071468565488, 0.21124460555853847
10.394644836962202, 10.550845054272983, 11.486071468565488, 12.306505144891595, 0.1443167218451342
10.394644836962202, 10.550845054272983, 12.306505144891595, 13.126938821217701, 0.10795537560592033
10.394644836962202, 10.550845054272983, 13.126938821217701, 13.947372497543807, 0.035541335676864426
10.394644836962202, 10.550845054272983, 13.947372497543807, 14.767806173869914, 0.0072059538626505675
10.394644836962202, 10.550845054272983, 14.767806173869914, 15.58823985019602, 0.0009570840853324571
10.394644836962202, 10.550845054272983, 15.58823985019602, 16.408673526522126, 0.0007928658037473671
10.550845054272983, 10.707045271583763, 0.0, 0.8204336763261063, 0.0008674437315547796
10.550845054272983, 10.707045271583763, 0.8204336763261063, 1.6408673526522126, 0.010526870515490649
10.550845054272983, 10.707045271583763, 1.6408673526522126, 2.461301028978319, 0.0
10.550845054272983, 10.707045271583763, 2.461301028978319, 3.2817347053044252, 0.0
10.550845054272983, 10.707045271583763, 3.2817347053044252, 4.102168381630531, 0.0010952976808721046
10.550845054272983, 10.707045271583763, 4.102168381630531, 4.922602057956638, 0.0010220201933391227
10.550845054272983, 10.707045271583763, 4.922602057956638, 5.743035734282744, 0.002111308684844413
10.550845054272983, 10.707045271583763, 5.743035734282744, 6.5634694106088505, 0.024496724988367104
10.550845054272983, 10.707045271583763, 6.5634694106088505, 7.383903086934957, 0.01049065532704903
10.550845054272983, 10.707045271583763, 7.383903086934957, 8.204336763261063, 0.04340994666016584
10.550845054272983, 10.707045271583763, 8.204336763261063, 9.024770439587169, 0.05732664324363249
10.550845054272983, 10.707045271583763, 9.024770439587169, 9.845204115913276, 0.14124697640747005
10.550845054272983, 10.707045271583763, 9.845204115913276, 10.665637792239382, 0.18069265815232735
10.550845054272983, 10.707045271583763, 10.665637792239382, 11.486071468565488, 0.18960366848619647
10.550845054272983, 10.707045271583763, 11.486071468565488, 12.306505144891595, 0.17440518794456966
10.550845054272983, 10.707045271583763, 12.306505144891595, 13.126938821217701, 0.11404414954802469
10.550845054272983, 10.707045271583763, 13.126938821217701, 13.947372497543807, 0.0400296490132435
10.550845054272983, 10.707045271583763, 13.947372497543807, 14.767806173869914, 0.008005253412682772
10.550845054272983, 10.707045271583763, 14.767806173869914, 15.58823985019602, 0.000625546010169938
10.550845054272983, 10.707045271583763, 15.58823985019602, 16.408673526522126, 0.0
10.707045271583763, 10.863245488894542, 0.0, 0.8204336763261063, 0.0
10.707045271583763, 10.863245488894542, 0.8204336763261063, 1.6408673526522126, 0.0
10.707045271583763, 10.863245488894542, 1.6408673526522126, 2.461301028978319, 0.0
10.707045271583763, 10.863245488894542, 2.461301028978319, 3.2817347053044252, 0.0
10.707045271583763, 10.863245488894542, 3.2817347053044252, 4.102168381630531, 0.0
10.707045271583763, 10.863245488894542, 4.102168381630531, 4.922602057956638, 0.001865656608524315
10.707045271583763, 10.863245488894542, 4.922602057956638, 5.743035734282744, 0.0
10.707045271583763, 10.863245488894542, 5.743035734282744, 6.5634694106088505, 0.00873418225063277
10.707045271583763, 10.863245488894542, 6.5634694106088505, 7.383903086934957, 0.032209499070489915
10.707045271583763, 10.863245488894542, 7.383903086934957, 8.204336763261063, 0.03508716864239288
10.707045271583763, 10.863245488894542, 8.204336763261063, 9.024770439587169, 0.0706875386433851
10.707045271583763, 10.863245488894542, 9.024770439587169, 9.845204115913276, 0.11696036791253825
10.707045271583763, 10.863245488894542, 9.845204115913276, 10.665637792239382, 0.18356528256920315
10.707045271583763, 10.863245488894542, 10.665637792239382, 11.486071468565488, 0.1853658745150713
10.707045271583763, 10.863245488894542, 11.486071468565488, 12.306505144891595, 0.1701103160501852
